spec_id,spec_name,target_isic4,is_placebo,target_unit,donor_unit,donor_isic4,weight,donor_dIP_base_mid,donor_dIP_base_end,donor_dIP_screen,donor_input_exposure,donor_avg_n_pre,treat_year
2,conservative_T2016_nested_full,2790,0,92,1520,1520,.42500001,-.0053235702216625,-.0159918433055282,-.0159918433055282,0,32,2016
1,preferred_T2015_nested_full,2790,0,92,1520,1520,.211,-.0053235702216625,-.0159918433055282,-.0159918433055282,0,32,2015
2,conservative_T2016_nested_full,2790,0,92,2100,2100,.27900001,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,2790,0,92,2100,2100,.167,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,2790,0,92,2310,2310,.28600001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2016
1,preferred_T2015_nested_full,2790,0,92,2310,2310,.57800001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
1,preferred_T2015_nested_full,2790,0,92,2593,2593,.045000002,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
2,conservative_T2016_nested_full,2790,0,92,2599,2599,.011,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
