spec_id,spec_name,target_isic4,is_placebo,target_unit,donor_unit,donor_isic4,weight,donor_dIP_base_mid,donor_dIP_base_end,donor_dIP_screen,donor_input_exposure,donor_avg_n_pre,treat_year
1,preferred_T2015_nested_full,1313,1,21,2013,2013,.138,-.0070491656661034,-.005923168733716,-.005923168733716,.0145199462156597,84.2,2015
1,preferred_T2015_nested_full,2592,1,75,2013,2013,.189,-.0070491656661034,-.005923168733716,-.005923168733716,.0145199462156597,84.2,2015
1,preferred_T2015_nested_full,1399,1,26,2013,2013,.26699999,-.0070491656661034,-.005923168733716,-.005923168733716,.0145199462156597,84.2,2015
2,conservative_T2016_nested_full,1040,1,4,2013,2013,.156,-.0070491656661034,-.005923168733716,-.005923168733716,.0145199462156597,84.2,2016
2,conservative_T2016_nested_full,2100,1,54,2021,2021,1,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
1,preferred_T2015_nested_full,2396,1,64,2021,2021,.0040000002,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
1,preferred_T2015_nested_full,1073,1,10,2021,2021,.31400001,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
2,conservative_T2016_nested_full,1399,1,26,2021,2021,.016000001,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
2,conservative_T2016_nested_full,1073,1,10,2021,2021,.39199999,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
1,preferred_T2015_nested_full,2100,1,54,2021,2021,1,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
2,conservative_T2016_nested_full,1010,1,1,2021,2021,.001,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
1,preferred_T2015_nested_full,1399,1,26,2021,2021,.0049999999,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
2,conservative_T2016_nested_full,1709,1,40,2021,2021,.0070000002,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
1,preferred_T2015_nested_full,2310,1,58,2021,2021,.061999999,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
1,preferred_T2015_nested_full,2920,1,109,2021,2021,.013,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
1,preferred_T2015_nested_full,1079,1,12,2021,2021,.02,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
2,conservative_T2016_nested_full,2310,1,58,2021,2021,.064000003,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2016
1,preferred_T2015_nested_full,1050,1,5,2021,2021,.032000002,-.0339934788644314,-.0697702430188656,-.0697702430188656,0,18,2015
1,preferred_T2015_nested_full,2593,1,76,2100,2100,.34900001,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
1,preferred_T2015_nested_full,1520,1,32,2100,2100,.127,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,1512,1,31,2100,2100,.222,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,2021,1,49,2100,2100,.33199999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
1,preferred_T2015_nested_full,1410,1,27,2100,2100,.17,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,2396,1,64,2100,2100,.0049999999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
2,conservative_T2016_nested_full,2392,1,60,2100,2100,.35100001,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,2396,1,64,2100,2100,.0080000004,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,2790,0,92,2100,2100,.24699999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,1512,1,31,2100,2100,.12899999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
1,preferred_T2015_nested_full,2920,1,109,2100,2100,.013,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
1,preferred_T2015_nested_full,2310,1,58,2100,2100,.31299999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
1,preferred_T2015_nested_full,2790,0,92,2100,2100,.16,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,2021,1,49,2100,2100,.37099999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,2392,1,60,2100,2100,.375,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,1709,1,40,2100,2100,.050000001,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,1399,1,26,2100,2100,.001,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2015
2,conservative_T2016_nested_full,2593,1,76,2100,2100,.34099999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
2,conservative_T2016_nested_full,2310,1,58,2100,2100,.17399999,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
2,conservative_T2016_nested_full,1520,1,32,2100,2100,.119,.0035529285669327,.0012283474206924,.0012283474206924,0,31.2,2016
1,preferred_T2015_nested_full,2396,1,64,2310,2310,.12800001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
1,preferred_T2015_nested_full,2920,1,109,2310,2310,.016000001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
2,conservative_T2016_nested_full,2396,1,64,2310,2310,.189,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2016
1,preferred_T2015_nested_full,2432,1,69,2310,2310,.15099999,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
1,preferred_T2015_nested_full,2790,0,92,2310,2310,.60399997,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
2,conservative_T2016_nested_full,1071,1,8,2310,2310,.36000001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2016
2,conservative_T2016_nested_full,2432,1,69,2310,2310,.029999999,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2016
1,preferred_T2015_nested_full,1071,1,8,2310,2310,.44299999,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
2,conservative_T2016_nested_full,2790,0,92,2310,2310,.44999999,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2016
1,preferred_T2015_nested_full,1073,1,10,2310,2310,.18000001,.0003264807164669,-.0026558730751276,-.0026558730751276,.0183375382033773,60,2015
1,preferred_T2015_nested_full,2920,1,109,2392,2392,.017000001,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
2,conservative_T2016_nested_full,2920,1,109,2392,2392,.071000002,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
1,preferred_T2015_nested_full,1393,1,24,2392,2392,.34799999,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
2,conservative_T2016_nested_full,1391,1,22,2392,2392,.057,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
2,conservative_T2016_nested_full,1393,1,24,2392,2392,.31400001,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
2,conservative_T2016_nested_full,1010,1,1,2392,2392,.001,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
2,conservative_T2016_nested_full,2396,1,64,2392,2392,.193,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
1,preferred_T2015_nested_full,1399,1,26,2392,2392,.183,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
2,conservative_T2016_nested_full,1399,1,26,2392,2392,.17200001,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2016
1,preferred_T2015_nested_full,1709,1,40,2392,2392,.0089999996,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
1,preferred_T2015_nested_full,2396,1,64,2392,2392,.222,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
1,preferred_T2015_nested_full,1010,1,1,2392,2392,.046999998,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
1,preferred_T2015_nested_full,2930,1,110,2392,2392,.211,.0293172746896744,-.0117734484374523,-.0117734484374523,.0183375382033773,30.2,2015
1,preferred_T2015_nested_full,2593,1,76,2393,2393,.38800001,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
2,conservative_T2016_nested_full,1512,1,31,2393,2393,.35800001,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
2,conservative_T2016_nested_full,1073,1,10,2393,2393,.53100002,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
2,conservative_T2016_nested_full,2593,1,76,2393,2393,.435,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
2,conservative_T2016_nested_full,1399,1,26,2393,2393,.013,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
1,preferred_T2015_nested_full,1010,1,1,2393,2393,.061999999,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
1,preferred_T2015_nested_full,2920,1,109,2393,2393,.003,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
1,preferred_T2015_nested_full,1391,1,22,2393,2393,.050999999,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
2,conservative_T2016_nested_full,1079,1,12,2393,2393,.028999999,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
1,preferred_T2015_nested_full,1073,1,10,2393,2393,.359,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
2,conservative_T2016_nested_full,2591,1,74,2393,2393,.044,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
1,preferred_T2015_nested_full,1512,1,31,2393,2393,.48199999,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2015
2,conservative_T2016_nested_full,2920,1,109,2393,2393,.090999998,.0459507331252098,-.0163897946476936,-.0163897946476936,.0183375382033773,18.2,2016
2,conservative_T2016_nested_full,1313,1,21,2395,2395,.018999999,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
1,preferred_T2015_nested_full,1073,1,10,2395,2395,.048,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,1312,1,20,2395,2395,.223,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
2,conservative_T2016_nested_full,1312,1,20,2395,2395,.227,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
2,conservative_T2016_nested_full,1391,1,22,2395,2395,.064000003,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
1,preferred_T2015_nested_full,1399,1,26,2395,2395,.024,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,1313,1,21,2395,2395,.124,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
2,conservative_T2016_nested_full,1399,1,26,2395,2395,.086000003,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
1,preferred_T2015_nested_full,2396,1,64,2395,2395,.0020000001,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,1391,1,22,2395,2395,.205,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
2,conservative_T2016_nested_full,1050,1,5,2395,2395,.493,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
1,preferred_T2015_nested_full,1050,1,5,2395,2395,.81199998,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,1010,1,1,2395,2395,.102,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,2920,1,109,2395,2395,.017000001,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
2,conservative_T2016_nested_full,2592,1,75,2395,2395,.139,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
2,conservative_T2016_nested_full,1079,1,12,2395,2395,.131,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2016
1,preferred_T2015_nested_full,1079,1,12,2395,2395,.035,.0007038107141852,-.0010866009397432,-.0010866009397432,.0183375382033773,82,2015
1,preferred_T2015_nested_full,1399,1,26,2396,2396,.001,-.0478694401681423,-.0465573046822101,-.0465573046822101,.0183375382033773,34,2015
1,preferred_T2015_nested_full,1512,1,31,2396,2396,.001,-.0478694401681423,-.0465573046822101,-.0465573046822101,.0183375382033773,34,2015
1,preferred_T2015_nested_full,2920,1,109,2396,2396,.018999999,-.0478694401681423,-.0465573046822101,-.0465573046822101,.0183375382033773,34,2015
2,conservative_T2016_nested_full,1520,1,32,2432,2432,.125,0,0,0,0,22.6,2016
2,conservative_T2016_nested_full,2593,1,76,2432,2432,.090999998,0,0,0,0,22.6,2016
2,conservative_T2016_nested_full,1512,1,31,2432,2432,.045000002,0,0,0,0,22.6,2016
1,preferred_T2015_nested_full,1520,1,32,2432,2432,.078000002,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,2920,1,109,2432,2432,.083999999,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,2592,1,75,2432,2432,.648,0,0,0,0,22.6,2015
2,conservative_T2016_nested_full,2790,0,92,2432,2432,.035,0,0,0,0,22.6,2016
2,conservative_T2016_nested_full,2599,1,77,2432,2432,.050999999,0,0,0,0,22.6,2016
1,preferred_T2015_nested_full,2930,1,110,2432,2432,.123,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,1511,1,30,2432,2432,.0089999996,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,2310,1,58,2432,2432,.31200001,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,2396,1,64,2432,2432,.001,0,0,0,0,22.6,2015
1,preferred_T2015_nested_full,2591,1,74,2432,2432,.177,0,0,0,0,22.6,2015
2,conservative_T2016_nested_full,2592,1,75,2432,2432,.354,0,0,0,0,22.6,2016
2,conservative_T2016_nested_full,1511,1,30,2432,2432,.093999997,0,0,0,0,22.6,2016
1,preferred_T2015_nested_full,2593,1,76,2432,2432,.131,0,0,0,0,22.6,2015
2,conservative_T2016_nested_full,2591,1,74,2432,2432,.54699999,0,0,0,0,22.6,2016
1,preferred_T2015_nested_full,2599,1,77,2591,2591,.191,0,0,0,0,86.40000000000001,2015
1,preferred_T2015_nested_full,2920,1,109,2591,2591,.178,0,0,0,0,86.40000000000001,2015
1,preferred_T2015_nested_full,2396,1,64,2591,2591,.001,0,0,0,0,86.40000000000001,2015
2,conservative_T2016_nested_full,2432,1,69,2591,2591,.024,0,0,0,0,86.40000000000001,2016
1,preferred_T2015_nested_full,1511,1,30,2591,2591,.1,0,0,0,0,86.40000000000001,2015
1,preferred_T2015_nested_full,1313,1,21,2591,2591,.211,0,0,0,0,86.40000000000001,2015
2,conservative_T2016_nested_full,2432,1,69,2592,2592,.345,0,0,0,0,24.8,2016
2,conservative_T2016_nested_full,1312,1,20,2592,2592,.037,0,0,0,0,24.8,2016
2,conservative_T2016_nested_full,1313,1,21,2592,2592,.106,0,0,0,0,24.8,2016
2,conservative_T2016_nested_full,1010,1,1,2592,2592,.046,0,0,0,0,24.8,2016
1,preferred_T2015_nested_full,1312,1,20,2592,2592,.017999999,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,1520,1,32,2592,2592,.59600002,0,0,0,0,24.8,2015
2,conservative_T2016_nested_full,2013,1,48,2592,2592,.071000002,0,0,0,0,24.8,2016
2,conservative_T2016_nested_full,1050,1,5,2592,2592,.23899999,0,0,0,0,24.8,2016
2,conservative_T2016_nested_full,1071,1,8,2592,2592,.117,0,0,0,0,24.8,2016
1,preferred_T2015_nested_full,1313,1,21,2592,2592,.108,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,2920,1,109,2592,2592,.018999999,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,2432,1,69,2592,2592,.133,0,0,0,0,24.8,2015
2,conservative_T2016_nested_full,1520,1,32,2592,2592,.40200001,0,0,0,0,24.8,2016
1,preferred_T2015_nested_full,2013,1,48,2592,2592,.13600001,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,2396,1,64,2592,2592,.001,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,1071,1,8,2592,2592,.116,0,0,0,0,24.8,2015
1,preferred_T2015_nested_full,1512,1,31,2593,2593,.027000001,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
1,preferred_T2015_nested_full,2396,1,64,2593,2593,.0020000001,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
2,conservative_T2016_nested_full,1410,1,27,2593,2593,.574,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2016
2,conservative_T2016_nested_full,1071,1,8,2593,2593,.086999997,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2016
1,preferred_T2015_nested_full,2930,1,110,2593,2593,.003,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
1,preferred_T2015_nested_full,2790,0,92,2593,2593,.037,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
1,preferred_T2015_nested_full,2920,1,109,2593,2593,.013,-.0178667716681957,-.025623083114624,-.025623083114624,.0130010103937821,17.8,2015
1,preferred_T2015_nested_full,1312,1,20,2599,2599,.219,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
2,conservative_T2016_nested_full,1520,1,32,2599,2599,.0060000001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
2,conservative_T2016_nested_full,1312,1,20,2599,2599,.333,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
1,preferred_T2015_nested_full,1520,1,32,2599,2599,.001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
1,preferred_T2015_nested_full,2310,1,58,2599,2599,.061000001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
1,preferred_T2015_nested_full,2591,1,74,2599,2599,.037,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
2,conservative_T2016_nested_full,2790,0,92,2599,2599,.041999999,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
1,preferred_T2015_nested_full,2920,1,109,2599,2599,.017999999,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
2,conservative_T2016_nested_full,2591,1,74,2599,2599,.162,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
1,preferred_T2015_nested_full,1709,1,40,2599,2599,.030999999,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
2,conservative_T2016_nested_full,2930,1,110,2599,2599,.017000001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2016
1,preferred_T2015_nested_full,1399,1,26,2599,2599,.001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
1,preferred_T2015_nested_full,2396,1,64,2599,2599,.001,-.0021912455558777,-.0164148341864347,-.0164148341864347,.0130010103937821,389.4,2015
1,preferred_T2015_nested_full,2396,1,64,2920,2920,.0020000001,-.0000129800755531,.0008677758742124,.0008677758742124,.0176250763048301,31.8,2015
2,conservative_T2016_nested_full,2393,1,61,2920,2920,.198,-.0000129800755531,.0008677758742124,.0008677758742124,.0176250763048301,31.8,2016
1,preferred_T2015_nested_full,1512,1,31,2920,2920,.0060000001,-.0000129800755531,.0008677758742124,.0008677758742124,.0176250763048301,31.8,2015
1,preferred_T2015_nested_full,1399,1,26,2930,2930,.001,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
1,preferred_T2015_nested_full,1312,1,20,2930,2930,.163,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
2,conservative_T2016_nested_full,2432,1,69,2930,2930,.044,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2016
1,preferred_T2015_nested_full,2396,1,64,2930,2930,.001,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
2,conservative_T2016_nested_full,1312,1,20,2930,2930,.171,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2016
2,conservative_T2016_nested_full,1709,1,40,2930,2930,.088,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2016
1,preferred_T2015_nested_full,1709,1,40,2930,2930,.39399999,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
1,preferred_T2015_nested_full,2591,1,74,2930,2930,.215,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
1,preferred_T2015_nested_full,2920,1,109,2930,2930,.046999998,.0037244576960802,-.0014920011162758,-.0014920011162758,.0176250763048301,192.4,2015
