isic4,year,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu,d_inv_mu_j_components,n_firms,dom_j,ls_pre_filled,post2016,change_IP,output_IV,Z_input,ls_pre_x_post2016,within_inv_mu_abs_share,between_inv_mu_abs_share,entry_inv_mu_abs_share,exit_inv_mu_abs_share,counterfactual_label,scenario
2829,2011,0.0,0.0,0.0,0.0,0.0,98,1.9819757e+08,0.4921125,0.0,,-0.007857409305870533,0.0031979348873232283,0.0,,,,,output-competition counterfactuals,no_output
2829,2012,-0.04359359185905035,-0.00914728805893798,0.10872630576213778,0.12492685681028351,-0.06894143096613406,106,2.0279357e+08,0.4921125,0.0,-0.010985842905938625,-0.003269424196332693,-0.004466696404311188,0.0,0.15221542836565868,0.031939519339842036,0.3796388528779493,0.43620619941655,output-competition counterfactuals,no_output
2829,2013,0.013537350282367841,0.05489627305051675,0.1173924432267725,0.1467490426576168,0.03907702390204032,96,1.4339509e+08,0.4921125,0.0,0.0031759070698171854,-0.004182882606983185,-0.0006859536312759927,0.0,0.04070464056744483,0.16506428631931258,0.3529802440809817,0.4412508290322608,output-competition counterfactuals,no_output
2829,2014,0.03903999274152173,0.023803281474851178,0.09444546619116628,0.13277472482535488,0.02451401558218433,91,1.6588632e+08,0.49211252,0.0,-0.005569794215261936,-0.0033077127300202847,0.006441349230829729,0.0,0.13459120992771784,0.08206232196715761,0.3256027646064813,0.4577437034986433,output-competition counterfactuals,no_output
2829,2015,-0.0034087521113663026,0.04974706094376004,0.2014091553337939,0.21016613037283594,0.037581333793351684,95,1.5598298e+08,0.4921125,0.0,0.007036075461655855,0.0005143973976373672,-0.001981452359412827,0.0,0.007334891339203868,0.1070448288834288,0.4333885893809014,0.4522316903964659,output-competition counterfactuals,no_output
2829,2016,-0.00621314982427115,-0.03918220066470505,0.13438020213927823,0.10548056410091564,-0.016495712450613598,97,1.403525e+08,0.51492834,1.0,0.015860334038734436,-0.002177902264520526,0.00119029029133344,0.5149283409118652,0.021780952133517557,0.13735796838987926,0.47108613718829545,0.36977494228830776,output-competition counterfactuals,no_output
2829,2017,-0.014991068890849717,0.022491697481357365,0.08989185109089622,0.09866579091622492,-0.0012733112348210507,102,1.32367336e+08,0.51492834,1.0,-0.0016877353191375732,-0.011729966849088669,-0.0026988221838095683,0.5149283409118652,0.0663203052867103,0.09950299436556084,0.39768044897549826,0.43649625137223064,output-competition counterfactuals,no_output
2829,2018,-0.010253715924154574,0.023518876467581735,0.12920515873690572,0.16168945941571672,-0.01921914013538384,114,9.9060904e+07,0.51492834,1.0,,-0.0026222458109259605,-0.0046422219067210335,0.5149283409118652,0.03158223433454369,0.07243994990485307,0.39796183458216094,0.49801598117844226,output-competition counterfactuals,no_output
2829,2019,0.00327734406804617,0.08283728113116762,0.07859198567203013,0.16066156839588577,0.00404504247535814,110,8.606396e+07,0.51492834,1.0,,0.010325402952730656,0.0012809268926474715,0.5149283409118652,0.010072724614398896,0.2545955210425098,0.24154785464593798,0.49378389969715336,output-competition counterfactuals,no_output
2910,2011,0.0,0.0,0.0,0.0,0.0,8,1.1188534e+09,0.4078727,0.0,,-0.001003203447908163,0.0015192380370363523,0.0,,,,,output-competition counterfactuals,no_output
